,alpha,sigma,only_negative_disturbances,add_short_timescale,ews,p_linear,p_kendalltau,p_theilsen,p_kendalltau_adj,valid
385,1.0,0.02,True,False,ac1_thresh,0.12280701754385964,0.15789473684210525,0.017543859649122806,0.15789473684210525,0.3
386,1.0,0.02,True,False,iqr,0.05263157894736842,0.03508771929824561,0.0,0.03508771929824561,0.3
387,1.0,0.02,True,False,iqr_thresh,0.05263157894736842,0.017543859649122806,0.0,0.017543859649122806,0.3
388,1.0,0.02,True,False,std_dev,0.07017543859649122,0.03508771929824561,0.0,0.03508771929824561,0.3
389,1.0,0.02,True,False,std_dev_thresh,0.05263157894736842,0.07017543859649122,0.0,0.07017543859649122,0.3
390,1.0,0.02,True,True,ac1,0.14035087719298245,0.17543859649122806,0.03508771929824561,0.14035087719298245,0.3
391,1.0,0.02,True,True,ac1_thresh,0.15789473684210525,0.17543859649122806,0.03508771929824561,0.14035087719298245,0.3
392,1.0,0.02,True,True,iqr,0.07017543859649122,0.07017543859649122,0.0,0.07017543859649122,0.3
393,1.0,0.02,True,True,iqr_thresh,0.07017543859649122,0.05263157894736842,0.0,0.05263157894736842,0.3
394,1.0,0.02,True,True,std_dev,0.08771929824561403,0.07017543859649122,0.017543859649122806,0.05263157894736842,0.3
395,1.0,0.02,True,True,std_dev_thresh,0.07017543859649122,0.10526315789473684,0.017543859649122806,0.08771929824561403,0.3
396,1.0,0.05,False,False,ac1,0.08771929824561403,0.08771929824561403,0.05263157894736842,0.08771929824561403,0.3
397,1.0,0.05,False,False,ac1_thresh,0.10526315789473684,0.12280701754385964,0.05263157894736842,0.12280701754385964,0.30158730158730157
398,1.0,0.05,False,False,iqr,0.03508771929824561,0.07017543859649122,0.0,0.07017543859649122,0.3
399,1.0,0.05,False,False,iqr_thresh,0.07017543859649122,0.05263157894736842,0.0,0.05263157894736842,0.30158730158730157
400,1.0,0.05,False,False,std_dev,0.07017543859649122,0.05263157894736842,0.017543859649122806,0.05263157894736842,0.3
401,1.0,0.05,False,False,std_dev_thresh,0.07017543859649122,0.07017543859649122,0.017543859649122806,0.07017543859649122,0.30158730158730157
402,1.0,0.05,False,True,ac1,0.19298245614035087,0.21052631578947367,0.0,0.19298245614035087,0.3
403,1.0,0.05,False,True,ac1_thresh,0.15789473684210525,0.21052631578947367,0.0,0.19298245614035087,0.30158730158730157
404,1.0,0.05,False,True,iqr,0.05263157894736842,0.08771929824561403,0.0,0.08771929824561403,0.3
405,1.0,0.05,False,True,iqr_thresh,0.05263157894736842,0.08771929824561403,0.0,0.08771929824561403,0.30158730158730157
406,1.0,0.05,False,True,std_dev,0.08771929824561403,0.05263157894736842,0.017543859649122806,0.03508771929824561,0.3
407,1.0,0.05,False,True,std_dev_thresh,0.07017543859649122,0.07017543859649122,0.017543859649122806,0.05263157894736842,0.30158730158730157
408,1.25,1e-10,False,False,ac1,0.07368421052631578,0.1,0.031578947368421054,0.1,1.0
409,1.25,1e-10,False,False,ac1_thresh,0.06842105263157895,0.08947368421052632,0.021052631578947368,0.08947368421052632,1.0
410,1.25,1e-10,False,False,iqr,0.07894736842105263,0.08947368421052632,0.06315789473684211,0.08947368421052632,1.0
411,1.25,1e-10,False,False,iqr_thresh,0.07368421052631578,0.09473684210526316,0.06315789473684211,0.09473684210526316,1.0
412,1.25,1e-10,False,False,std_dev,0.10526315789473684,0.12105263157894737,0.08421052631578947,0.12105263157894737,1.0
413,1.25,1e-10,False,False,std_dev_thresh,0.08421052631578947,0.11052631578947368,0.06315789473684211,0.11052631578947368,1.0
414,1.25,1e-10,False,True,ac1,0.12105263157894737,0.10526315789473684,0.08947368421052632,0.0,1.0
415,1.25,1e-10,False,True,ac1_thresh,0.12105263157894737,0.10526315789473684,0.08947368421052632,0.0,1.0
416,1.25,1e-10,False,True,iqr,0.09473684210526316,0.1,0.08947368421052632,0.0,1.0
417,1.25,1e-10,False,True,iqr_thresh,0.09473684210526316,0.1,0.08947368421052632,0.0,1.0
418,1.25,1e-10,False,True,std_dev,0.12631578947368421,0.12105263157894737,0.12631578947368421,0.0,1.0
419,1.25,1e-10,False,True,std_dev_thresh,0.12631578947368421,0.12105263157894737,0.12631578947368421,0.0,1.0
420,1.25,1e-10,True,False,ac1,0.07368421052631578,0.1,0.031578947368421054,0.1,1.0
421,1.25,1e-10,True,False,ac1_thresh,0.06842105263157895,0.08947368421052632,0.021052631578947368,0.08947368421052632,1.0
422,1.25,1e-10,True,False,iqr,0.07894736842105263,0.08947368421052632,0.06315789473684211,0.08947368421052632,1.0
423,1.25,1e-10,True,False,iqr_thresh,0.07368421052631578,0.09473684210526316,0.06315789473684211,0.09473684210526316,1.0
424,1.25,1e-10,True,False,std_dev,0.10526315789473684,0.12105263157894737,0.08421052631578947,0.12105263157894737,1.0
425,1.25,1e-10,True,False,std_dev_thresh,0.08421052631578947,0.11052631578947368,0.06315789473684211,0.11052631578947368,1.0
426,1.25,1e-10,True,True,ac1,0.12105263157894737,0.10526315789473684,0.08947368421052632,0.0,1.0
427,1.25,1e-10,True,True,ac1_thresh,0.12105263157894737,0.10526315789473684,0.08947368421052632,0.0,1.0
428,1.25,1e-10,True,True,iqr,0.09473684210526316,0.1,0.08947368421052632,0.0,1.0
429,1.25,1e-10,True,True,iqr_thresh,0.09473684210526316,0.1,0.08947368421052632,0.0,1.0
430,1.25,1e-10,True,True,std_dev,0.12631578947368421,0.12105263157894737,0.12631578947368421,0.0,1.0
431,1.25,1e-10,True,True,std_dev_thresh,0.12631578947368421,0.12105263157894737,0.12631578947368421,0.0,1.0
432,1.25,1e-08,False,False,ac1,0.07368421052631578,0.1,0.031578947368421054,0.1,1.0
433,1.25,1e-08,False,False,ac1_thresh,0.06842105263157895,0.08947368421052632,0.021052631578947368,0.08947368421052632,1.0
434,1.25,1e-08,False,False,iqr,0.07894736842105263,0.08947368421052632,0.06315789473684211,0.08947368421052632,1.0
435,1.25,1e-08,False,False,iqr_thresh,0.07368421052631578,0.09473684210526316,0.06315789473684211,0.09473684210526316,1.0
436,1.25,1e-08,False,False,std_dev,0.10526315789473684,0.12105263157894737,0.08421052631578947,0.12105263157894737,1.0
437,1.25,1e-08,False,False,std_dev_thresh,0.08421052631578947,0.11052631578947368,0.06315789473684211,0.11052631578947368,1.0
438,1.25,1e-08,False,True,ac1,0.12105263157894737,0.10526315789473684,0.08947368421052632,0.0,1.0
439,1.25,1e-08,False,True,ac1_thresh,0.12105263157894737,0.10526315789473684,0.08947368421052632,0.0,1.0
440,1.25,1e-08,False,True,iqr,0.09473684210526316,0.1,0.08947368421052632,0.0,1.0
441,1.25,1e-08,False,True,iqr_thresh,0.09473684210526316,0.1,0.08947368421052632,0.0,1.0
442,1.25,1e-08,False,True,std_dev,0.12631578947368421,0.12105263157894737,0.12631578947368421,0.0,1.0
443,1.25,1e-08,False,True,std_dev_thresh,0.12631578947368421,0.12105263157894737,0.12631578947368421,0.0,1.0
444,1.25,1e-08,True,False,ac1,0.07368421052631578,0.1,0.031578947368421054,0.1,1.0
445,1.25,1e-08,True,False,ac1_thresh,0.06842105263157895,0.08947368421052632,0.021052631578947368,0.08947368421052632,1.0
446,1.25,1e-08,True,False,iqr,0.07894736842105263,0.08947368421052632,0.06315789473684211,0.08947368421052632,1.0
447,1.25,1e-08,True,False,iqr_thresh,0.07368421052631578,0.09473684210526316,0.06315789473684211,0.09473684210526316,1.0
448,1.25,1e-08,True,False,std_dev,0.10526315789473684,0.12105263157894737,0.08421052631578947,0.12105263157894737,1.0
449,1.25,1e-08,True,False,std_dev_thresh,0.08421052631578947,0.11052631578947368,0.06315789473684211,0.11052631578947368,1.0
450,1.25,1e-08,True,True,ac1,0.12105263157894737,0.10526315789473684,0.08947368421052632,0.0,1.0
451,1.25,1e-08,True,True,ac1_thresh,0.12105263157894737,0.10526315789473684,0.08947368421052632,0.0,1.0
452,1.25,1e-08,True,True,iqr,0.09473684210526316,0.1,0.08947368421052632,0.0,1.0
453,1.25,1e-08,True,True,iqr_thresh,0.09473684210526316,0.1,0.08947368421052632,0.0,1.0
454,1.25,1e-08,True,True,std_dev,0.12631578947368421,0.12105263157894737,0.12631578947368421,0.0,1.0
455,1.25,1e-08,True,True,std_dev_thresh,0.12631578947368421,0.12105263157894737,0.12631578947368421,0.0,1.0
456,1.25,1e-06,False,False,ac1,0.07368421052631578,0.1,0.031578947368421054,0.1,1.0
457,1.25,1e-06,False,False,ac1_thresh,0.06842105263157895,0.08421052631578947,0.02631578947368421,0.08421052631578947,1.0
458,1.25,1e-06,False,False,iqr,0.07894736842105263,0.09473684210526316,0.06315789473684211,0.09473684210526316,1.0
459,1.25,1e-06,False,False,iqr_thresh,0.07368421052631578,0.09473684210526316,0.06315789473684211,0.09473684210526316,1.0
460,1.25,1e-06,False,False,std_dev,0.10526315789473684,0.12105263157894737,0.08421052631578947,0.12105263157894737,1.0
461,1.25,1e-06,False,False,std_dev_thresh,0.08421052631578947,0.11052631578947368,0.06315789473684211,0.11052631578947368,1.0
462,1.25,1e-06,False,True,ac1,0.12105263157894737,0.10526315789473684,0.08947368421052632,0.0,1.0
463,1.25,1e-06,False,True,ac1_thresh,0.12105263157894737,0.10526315789473684,0.08947368421052632,0.0,1.0
464,1.25,1e-06,False,True,iqr,0.09473684210526316,0.1,0.08947368421052632,0.0,1.0
465,1.25,1e-06,False,True,iqr_thresh,0.09473684210526316,0.1,0.08947368421052632,0.0,1.0
466,1.25,1e-06,False,True,std_dev,0.12631578947368421,0.12105263157894737,0.12631578947368421,0.0,1.0
