,alpha,sigma,only_negative_disturbances,ews,p_linear,p_kendalltau,p_theilsen,p_kendalltau_adj,valid
20,0.5,0.0001,False,std_dev,0.15921052631578947,0.0868421052631579,0.019736842105263157,0.07631578947368421,0.4
21,0.5,0.0001,True,ac1,0.08668730650154799,0.10526315789473684,0.06191950464396285,0.09597523219814241,0.17
22,0.5,0.0001,True,iqr,0.09597523219814241,0.09597523219814241,0.08668730650154799,0.08668730650154799,0.17
23,0.5,0.0001,True,std_dev,0.14860681114551083,0.10526315789473684,0.02476780185758514,0.09287925696594428,0.17
24,0.5,0.001,False,ac1,0.09649122807017543,0.13157894736842105,0.03508771929824561,0.12280701754385964,0.06
25,0.5,0.001,False,iqr,0.07894736842105263,0.07017543859649122,0.07017543859649122,0.07017543859649122,0.06
26,0.5,0.001,False,std_dev,0.08771929824561403,0.07017543859649122,0.0,0.05263157894736842,0.06
27,0.5,0.001,True,ac1,0.07894736842105263,0.07894736842105263,0.0,0.07894736842105263,0.02
28,0.5,0.001,True,iqr,0.13157894736842105,0.15789473684210525,0.13157894736842105,0.07894736842105263,0.02
29,0.5,0.001,True,std_dev,0.07894736842105263,0.10526315789473684,0.0,0.10526315789473684,0.02
30,0.75,1e-10,False,ac1,0.11421052631578947,0.10736842105263159,0.10157894736842105,0.09947368421052631,1.0
